vendor_name,vendor_slug,product_name,sku,size_label,listed_price_usd,price_per_mg_usd,lot_or_batch,lab_name,lab_id,verification_status,verified,janoshik_unique_key,janoshik_task_number,purity_pct,coa_url,analytes_present,commissioning_party,data_quality,endotoxin,enforcement_risk_flags,entity_type,id,methods_present,notes,peptide_identity,pharmacy_lists_peptide,scraped_at,source_url,sterility_status,strength_mg,vendor_url,verification_key_present
Evo Labs Research,evolabs_research,BPC-157 10mg,bpc-157,10mg,49.99,4.999,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_fd4d9ade47cb0439,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,BPC-157,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,10.0,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,GLP-1 (S) 30mg,glp-1-s,30mg,144.99,4.833,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,"['glp_analog_or_metabolic_peptide_listed', 'shared_batch_code_across_products']",RUO,pqi_63f6d9848814d326,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,GLP-1 (S),,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,30.0,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,Epithalon 10mg,epithalon,10mg,39.99,3.999,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_6a87e6d9329d8d08,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,Epithalon,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,10.0,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,EVO GH-191 24IU,evo-gh-191,24IU,49.99,,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_9eda7cf1c5221014,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,EVO GH-191,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,Ipamorelin 10mg,ipamorelin,10mg,49.99,4.999,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_cbbb141bd8a71cec,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,Ipamorelin,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,10.0,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,CJC-1295 10mg,cjc-1295-w-o-dac,10mg,69.99,6.999,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_d3b3670b933437e3,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,CJC-1295,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,10.0,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,NAD+ 500mg,nad,500mg,69.99,0.14,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_1dbe3cf47de438eb,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,NAD+,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,500.0,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,Semax 10mg,semax,10mg,39.99,3.999,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_aad5ab7bf9055ef1,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,Semax,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,10.0,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,Selank 10mg,selank,10mg,39.99,3.999,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_12599b65b082a8cb,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,Selank,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,10.0,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,Glutathione 1500mg,glutathione,1500mg,69.99,0.0467,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_47f98bcf1159182a,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,Glutathione,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,1500.0,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,GHK-Cu 50mg,ghk-cu,50mg,39.99,0.7998,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_0ecee5c25f23ed28,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,GHK-Cu,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,50.0,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,MOTS-C 10mg,mots-c,10mg,49.99,4.999,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_519389dfa1be1e13,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,MOTS-C,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,10.0,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,IGF-1 LR3,,,,,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_fb275b776b39dbe9,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,IGF-1 LR3,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,Thymosin Alpha 5mg,thymosin-alpha,5mg,44.99,8.998,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_6bcffe51d3687258,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,Thymosin Alpha,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,5.0,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,KPV 10mg,kpv,10mg,49.99,4.999,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_2c444556d1936e69,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,KPV,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,10.0,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,Kisspeptin 10mg,kisspeptin,10mg,84.99,8.499,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_868e10448c336056,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,Kisspeptin,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,10.0,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,DSIP 15mg,dsip,15mg,44.99,2.9993,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_46b7f7296cc641fd,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,DSIP,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,15.0,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,PT-141 10mg,pt-141,10mg,39.99,3.999,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_0b6e7245159794aa,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,PT-141,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,10.0,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,MT-2 10mg,mt-2-melanotan-ii,10mg,39.99,3.999,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_a058feb367c438b9,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,MT-2,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,10.0,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,SNAP-8 10mg,snap-8,10mg,34.99,3.499,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_e65cfd94f26a40ac,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,SNAP-8,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,10.0,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,LIPO C 10mL,lipo-c,10mL,59.99,,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_c7effcd5ca9fa369,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,LIPO C,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,B12 10mL,b12,10mL,54.99,,0010825,Janoshik Analytical,janoshik,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,complete_lot_coa,,['shared_batch_code_across_products'],RUO,pqi_26788658a4065e97,"['HPLC', 'MS']",Hub lists batch with marketing 99%+ only — numeric purity NOT taken from hub. Dual-lab claim Janoshik & Kovera on site. Shared batch code 0010825 used across multiple compounds on hub.,B12,,2026-08-22T23:59:13Z,https://evolabsresearch.co/coa,unknown,,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,Recon Water (0.9% Benzyl Alcohol) — 30 mL,bac-water-united-labs30ml,30ML,24.99,,DVB038,,unknown,unverified,False,,,,https://evolabsresearch.co/coa,[],vendor,product_price_only,,['bac_water_kit_sold_alongside_peptides'],RUO,pqi_98c5fb3c0aaa6052,[],BAC/recon water sold on RUO storefront; COA hub lists Bac Water batch DVB038. Not a peptide.,,,2026-08-22T23:59:13Z,https://evolabsresearch.co/products,unknown,,https://evolabsresearch.co/,False
Evo Labs Research,evolabs_research,BPC-157 10mg — Nasal Bundle,bpc-157,10mg — Nasal Bundle,59.99,5.999,EVO5212026,Kovera Labs,other,vendor_pdf,False,,,,https://evolabsresearch.co/coa,[],vendor,product_price_only,,['nasal_bundle_sku_suggests_administration_route'],RUO,pqi_d75bb2679b46f94b,[],Nasal bundle SKU on product page; informational flag only. No dosing fields populated.,BPC-157,,2026-08-22T23:59:13Z,https://evolabsresearch.co/products/bpc-157,unknown,10.0,https://evolabsresearch.co/,False
Prime Peptides,prime_peptides,AOD-9604 5mg,4132026AD,5mg,50.0,10.0,4132026AD,Janoshik Analytical,janoshik,verified_on_lab_portal,True,ZN8B3HQJ6K8R,163765,99.45,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,[],RUO,pqi_9a99c0873190521e,['HPLC'],Testing page card dated 2026-05-26. hub amount AOD-9604 4.9mg Janoshik unique key present on card (ZN8B3HQJ6K8R); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=163765&key=ZN8B3HQJ6K8R (Open report + verify.janoshik.com Test Report #163765). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,AOD-9604,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,5.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,BAC Water,4172026BAC,,25.0,,4172026BAC,Janoshik Analytical,janoshik,verified_on_lab_portal,True,9T39MXJDW5EK,170352,,https://primepeptides.co/testing/,[],vendor,complete_lot_coa,,['bac_water_kit_sold_alongside_peptides'],RUO,pqi_ad5f53ef4461e9ad,[],Testing page card dated 2026-06-11. Benzyl Alcohol 8.87 mg/ml; pH 6.45 — not a peptide Janoshik unique key present on card (9T39MXJDW5EK); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=170352&key=9T39MXJDW5EK (Open report + verify.janoshik.com Test Report #170352). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,,https://primepeptides.co/,True
Prime Peptides,prime_peptides,BPC-157 10mg,4042026,10mg,50.0,5.0,4042026,Janoshik Analytical,janoshik,verified_on_lab_portal,True,ZG8GLPRWV37H,156387,99.814,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,[],RUO,pqi_cd0b0d3e27a302d1,['HPLC'],Testing page card dated 2026-05-15. hub also lists amount 10.8mg as purity line artifact — purity 99.814% used; amount noted separately; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=156387&key=ZG8GLPRWV37H (Open report + verify.janoshik.com Test Report #156387). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,BPC-157,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,10.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,CJC & Ipa 5+5mg,3292026CJI,5+5mg,75.0,15.0,3292026CJI,Janoshik Analytical,janoshik,verified_on_lab_portal,True,53UZL8DH6SWS,154307,,https://primepeptides.co/testing/,['endotoxin'],vendor,complete_lot_coa,Pass,[],RUO,pqi_3659bc03653cd6e9,[],Testing page card dated 2026-05-11. CJC-1295 4.96mg; Ipamorelin 4.77mg; purity not numeric on card; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=154307&key=53UZL8DH6SWS (Open report + verify.janoshik.com Test Report #154307). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,CJC & Ipa,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,5.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,GHK-Cu 100mg,PP-6524116,100mg,65.0,0.65,PP-6524116,Horizon Analytical,other,vendor_pdf,False,,,99.64,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,[],RUO,pqi_e7aa5d787c1e1e46,['HPLC'],Testing page card dated 2026-06-06. Lab: Horizon Analytical; quantity 99.5mg; Portal recheck 2026-08-22: skipped Janoshik portal (non-Janoshik lab on COA card).,GHK-Cu,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,100.0,https://primepeptides.co/,False
Prime Peptides,prime_peptides,GLOW Blend 70mg,3302026GLO,70mg,105.0,1.5,3302026GLO,Janoshik Analytical,janoshik,verified_on_lab_portal,True,R5BFIXA1MB74,150112,,https://primepeptides.co/testing/,['endotoxin'],vendor,complete_lot_coa,Pass,[],RUO,pqi_bb97931a21cd5357,[],Testing page card dated 2025-08-28. GHK-Cu 47.44; BPC-157 10.6; TB-500 10.9 Janoshik unique key present on card (R5BFIXA1MB74); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=150112&key=R5BFIXA1MB74 (Open report + verify.janoshik.com Test Report #150112). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,GLOW Blend,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,70.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,GLOW Blend 70mg,1132026GLO,70mg,105.0,1.5,1132026GLO,Janoshik Analytical,janoshik,verified_on_lab_portal,True,4K3MRGGREIE8,107697,,https://primepeptides.co/testing/,[],vendor,complete_lot_coa,,[],RUO,pqi_21351e1cbdd161f2,[],Testing page card dated 2025-08-28. GHK-Cu 52.73; BPC-157 10.26; TB-500 10.08 Janoshik unique key present on card (4K3MRGGREIE8); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=107697&key=4K3MRGGREIE8 (Open report + verify.janoshik.com Test Report #107697). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,GLOW Blend,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,70.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Glutathione 1500mg,3152026GLU,1500mg,65.0,0.0433,3152026GLU,Bioviridian,other,vendor_pdf,False,,,99.8,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,[],RUO,pqi_6028eab0df44045a,['HPLC'],Testing page card dated 2026-04-24. Lab: Bioviridian; Portal recheck 2026-08-22: skipped Janoshik portal (non-Janoshik lab on COA card).,Glutathione,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,1500.0,https://primepeptides.co/,False
Prime Peptides,prime_peptides,Ipamorelin,3162026IPA,,55.0,,3162026IPA,Bioviridian,other,vendor_pdf,False,,,99.8,https://primepeptides.co/testing/,['purity'],vendor,complete_lot_coa,,[],RUO,pqi_d880aa8d127745ec,['HPLC'],Testing page card dated 2026-04-22. Lab: Bioviridian; Portal recheck 2026-08-22: skipped Janoshik portal (non-Janoshik lab on COA card).,Ipamorelin,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,,https://primepeptides.co/,False
Prime Peptides,prime_peptides,KLOW Blend 80mg,4022026KLO,80mg,140.0,1.75,4022026KLO,Janoshik Analytical,janoshik,verified_on_lab_portal,True,2YAYN9FEHN7U,156393,,https://primepeptides.co/testing/,['endotoxin'],vendor,complete_lot_coa,Pass,[],RUO,pqi_52a47d594dfcb502,[],Testing page card dated 2026-05-15. GHK-Cu 48.86; BPC-157 11.32; TB-500 10.25; KPV 9.46; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=156393&key=2YAYN9FEHN7U (Open report + verify.janoshik.com Test Report #156393). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,KLOW Blend,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,80.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Melanotan I 10mg,4152025MT,10mg,45.0,4.5,4152025MT,Janoshik Analytical,janoshik,verified_on_lab_portal,True,TKVNHDA8GJLP,74829,99.973,https://primepeptides.co/testing/,['purity'],vendor,complete_lot_coa,,[],RUO,pqi_424b8f000f651220,['HPLC'],Testing page card dated 2025-08-14. Janoshik unique key present on card (TKVNHDA8GLP); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=74829&key=TKVNHDA8GJLP (Open report + verify.janoshik.com Test Report #74829). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,Melanotan I,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,10.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Melanotan I 10mg,8022025MT,10mg,45.0,4.5,8022025MT,Janoshik Analytical,janoshik,verified_on_lab_portal,True,EV7NS5HZY89L,74828,99.863,https://primepeptides.co/testing/,['purity'],vendor,complete_lot_coa,,[],RUO,pqi_467d927c46fa36f0,['HPLC'],Testing page card dated 2025-08-14. Janoshik unique key present on card (EV7NS5HZY89L); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=74828&key=EV7NS5HZY89L (Open report + verify.janoshik.com Test Report #74828). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,Melanotan I,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,10.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Melanotan II 10mg,3092026MT2,10mg,40.0,4.0,3092026MT2,Janoshik Analytical,janoshik,verified_on_lab_portal,True,9EMRVLDJM638,150110,99.967,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,[],RUO,pqi_115933ce2a022e35,['HPLC'],Testing page card dated 2026-04-28. Janoshik unique key present on card (9EMRVLDJM638); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=150110&key=9EMRVLDJM638 (Open report + verify.janoshik.com Test Report #150110). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,Melanotan II,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,10.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Melanotan II 10mg,3132026MT2,10mg,40.0,4.0,3132026MT2,Janoshik Analytical,janoshik,verified_on_lab_portal,True,SZK4MDXEVGSN,150108,99.732,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,[],RUO,pqi_bff8bbecddd80cbe,['HPLC'],Testing page card dated 2026-04-28. Janoshik unique key present on card (SZK4MDXEVGSN); portal re-check NOT completed this pilot — status remains vendor_pdf not verified_on_lab_portal.; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=150108&key=SZK4MDXEVGSN (Open report + verify.janoshik.com Test Report #150108). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,Melanotan II,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,10.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,MOTS-c 10mg,4052026MO,10mg,55.0,5.5,4052026MO,Janoshik Analytical,janoshik,verified_on_lab_portal,True,JUDX7JJZ9U7E,156389,98.732,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,[],RUO,pqi_f49bbea4068b2738,['HPLC'],Testing page card dated 2026-05-15. hub amount 10.53mg; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=156389&key=JUDX7JJZ9U7E (Open report + verify.janoshik.com Test Report #156389). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,MOTS-c,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,10.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,NAD+ 1000mg,2172026ND,1000mg,125.0,0.125,2172026ND,Bioviridian,other,vendor_pdf,False,,,99.8,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,[],RUO,pqi_bc3ecbee39f667ca,['HPLC'],Testing page card dated 2026-04-04. Lab: Bioviridian; Portal recheck 2026-08-22: skipped Janoshik portal (non-Janoshik lab on COA card).,NAD+,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,1000.0,https://primepeptides.co/,False
Prime Peptides,prime_peptides,NAD+ 1000mg,4112026ND,1000mg,125.0,0.125,4112026ND,Janoshik Analytical,janoshik,verified_on_lab_portal,True,XE9DZTAI14A5,163759,,https://primepeptides.co/testing/,['endotoxin'],vendor,complete_lot_coa,Pass,[],RUO,pqi_4a64c8467c113000,[],Testing page card dated 2026-05-25. amount 1042.29mg; purity not on card; Portal recheck 2026-08-22: verified_on_lab_portal via janoshik.com/verification/?task=163759&key=XE9DZTAI14A5 (Open report + verify.janoshik.com Test Report #163759). Key also printed on Prime testing page. Portal HTML exposes report image only; no structured purity/date copied.,NAD+,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,1000.0,https://primepeptides.co/,True
Prime Peptides,prime_peptides,Retatrutide 30mg,26071002,30mg,120.0,4.0,26071002,Freedom Diagnostics,other,vendor_pdf,False,,,99.97,https://primepeptides.co/testing/,"['purity', 'endotoxin']",vendor,complete_lot_coa,Pass,"['glp_analog_or_metabolic_peptide_listed', 'fda_warning_letter_2024-12-10_glp_marketing']",RUO,pqi_1d1834beabf99b07,['HPLC'],"Testing page card dated 2026-07-16. Lab: Freedom Diagnostic FDA warning letter #695156 (2024-12-10) to Prime Vitality, Inc. dba Prime Peptides re: unapproved/misbranded Semaglutide & Retatrutide marketing despite RUO labeling. Source: FDA warning letter / contemporaneous press. Hold full Sep 2025 50+ crawl.; Portal recheck 2026-08-22: skipped Janoshik portal (non-Janoshik lab on COA card).",Retatrutide,,2026-08-22T23:59:13Z,https://primepeptides.co/testing/,unknown,30.0,https://primepeptides.co/,False
